date,days_since_invasion,estimate,ci_lower,ci_upper,pi_low,pi_high,type,country
2025-04-02,1133,877103.425481358,839115.6347090154,916811.0413840947,756960.5740997827,1016315.056890984,casualties,russia
2025-04-01,1132,875906.1363701867,838072.385831147,915447.8653232916,755886.593382988,1014982.3830288637,casualties,russia
2025-03-31,1131,874726.8906156515,837004.9221963728,914148.9121449146,754817.8568090562,1013684.4886215185,casualties,russia
2025-03-30,1130,873545.834180636,835937.1449781333,912846.5452110582,753747.7637006362,1012384.2224721018,casualties,russia
2025-03-29,1129,872391.9848866584,834888.9259881403,911579.6983784516,752700.9370307851,1011115.7745124574,casualties,russia
2025-03-28,1128,871226.5438196578,833821.8677582493,910309.1980582299,751641.385684818,1009837.5587387803,casualties,russia
2025-03-27,1127,870077.0030270813,832753.9091833037,909072.9008355129,750592.2248697876,1008582.2624779327,casualties,russia
2025-03-26,1126,868868.7133295126,831607.7850036987,907799.1710897742,749483.2033159166,1007271.2254755386,casualties,russia
2025-03-25,1125,867592.3835307955,830371.3601171979,906481.8508436491,748304.8862677865,1005895.5888597232,casualties,russia
2025-03-24,1124,866270.6594621395,829084.509544227,905124.7223592987,747082.9933844119,1004473.2884433946,casualties,russia
2025-03-23,1123,864923.3848228228,827743.0343239113,903773.8367140216,745829.5822469384,1003034.1291612445,casualties,russia
2025-03-22,1122,863563.7630233413,826388.4039889146,902411.5000591514,744564.5201780801,1001582.0127720963,casualties,russia
2025-03-21,1121,862186.7964953767,825027.5422474177,901019.7176165854,743286.3283955187,1000107.3425823025,casualties,russia
2025-03-20,1120,860870.2348695926,823752.8426424668,899660.1027347326,742071.3140310001,998687.8259109926,casualties,russia
2025-03-19,1119,859652.6697640826,822587.2451920401,898388.2532036303,740951.2707120796,997370.2177061597,casualties,russia
2025-03-18,1118,858529.4526706109,821538.5608047125,897185.9180157143,739925.175886394,996145.095810381,casualties,russia
2025-03-17,1117,857453.619779432,820536.5678847114,896031.6277291268,738943.0658344114,994970.7328342355,casualties,russia
2025-03-16,1116,856432.8815782727,819583.6663879193,894938.8737169444,738010.7089425129,993857.2546224012,casualties,russia
2025-03-15,1115,855414.092704236,818607.3509631901,893875.7660880518,737073.439646261,992754.9292975771,casualties,russia
2025-03-14,1114,854370.5358414546,817577.5787671092,892819.2781313218,736105.5061264902,991636.4360125036,casualties,russia
2025-03-13,1113,853256.5289209492,816442.7767423101,891730.266593239,735062.7940653107,990455.1675737994,casualties,russia
2025-03-12,1112,852071.0307641609,815217.6622505019,890590.5056457438,733948.5069619745,989204.4070413001,casualties,russia
2025-03-11,1111,850817.8413873505,813887.9386697186,889423.5651424228,732761.3452786782,987894.7334471379,casualties,russia
2025-03-10,1110,849552.2108038226,812543.5546495937,888246.6357914436,731562.0854127161,986572.5073341152,casualties,russia
2025-03-09,1109,848233.7737184431,811174.358739981,886986.3994046921,730321.2613671457,985183.7091431076,casualties,russia
2025-03-08,1108,846880.945523335,809821.6262027508,885636.2500108456,729062.10752641,983739.7693689999,casualties,russia
2025-03-07,1107,845539.9009332377,808542.211835908,884230.6172637487,727830.3841110679,982286.2160787082,casualties,russia
2025-03-06,1106,844227.4959023265,807327.4945825688,882814.1632985697,726634.9946942606,980850.1975049145,casualties,russia
2025-03-05,1105,842930.5700942882,806152.3788006087,881386.7746294645,725460.5756797722,979421.8697300799,casualties,russia
2025-03-04,1104,841637.6157176633,804996.3262386651,879946.817288334,724294.0588083806,977992.1297775883,casualties,russia
2025-03-03,1103,840289.4996704278,803775.8081569234,878461.9775611409,723073.8095670695,976506.7682566001,casualties,russia
2025-03-02,1102,838839.7969367569,802432.5624381572,876898.8893268666,721753.4234019261,974920.5579276285,casualties,russia
2025-03-01,1101,837332.3997104198,800991.0068102353,875322.6432572076,720368.5482391333,973287.3724435363,casualties,russia
2025-02-28,1100,835746.4380424841,799415.6102192284,873728.4179162147,718895.9553176594,971590.0894243565,casualties,russia
2025-02-27,1099,834092.296812901,797762.8230904861,872076.2176111223,717357.5976355581,969823.1974732083,casualties,russia
2025-02-26,1098,832390.166419022,796076.552129838,870360.2726125835,715778.5628441109,967999.7414456503,casualties,russia
2025-02-25,1097,830640.375352816,794392.9897294783,868541.709301424,714168.6465545201,966107.232862239,casualties,russia
2025-02-24,1096,828877.3760394877,792731.0814956011,866671.8673666066,712555.7543316855,964188.0619099231,casualties,russia
2025-02-23,1095,827158.9553982707,791124.552928298,864834.7083416618,710987.2843590794,962312.5343394034,casualties,russia
2025-02-22,1094,825445.1346553698,789543.680393762,862979.1318657423,709428.7233048651,960434.3298563284,casualties,russia
2025-02-21,1093,823757.3947931263,788039.3907605736,861094.4151378518,707907.7205953684,958565.9969625799,casualties,russia
2025-02-20,1092,822122.3488591075,786622.4886858405,859224.425094908,706444.7255132984,956741.76747088,casualties,russia
2025-02-19,1091,820565.0829401815,785287.8520700037,857427.1885795764,705055.1633731456,954999.13463042,casualties,russia
2025-02-18,1090,819046.8074749925,783954.2360058237,855710.3636631644,703691.8950537362,953311.6582104355,casualties,russia
2025-02-17,1089,817556.5398525413,782631.1383902169,854040.6106445229,702350.0934799568,951660.315115021,casualties,russia
2025-02-16,1088,816088.0615342124,781333.0232218226,852389.1329839801,701029.381854377,950031.1419122524,casualties,russia
2025-02-15,1087,814655.1485188701,780064.8556137162,850779.3024649683,699740.2548482072,948441.9859637751,casualties,russia
2025-02-14,1086,813237.5203056548,778775.0877443671,849224.9968339403,698455.8185662515,946882.0779026693,casualties,russia
2025-02-13,1085,811781.2109791448,777426.5209012518,847654.0537454659,697130.2586849958,945287.8568299235,casualties,russia
2025-02-12,1084,810315.0968025953,776084.613153877,846055.4003612181,695799.735469219,943677.5406876819,casualties,russia
2025-02-11,1083,808866.5818873734,774794.1188015935,844437.4837353714,694494.1040337174,942074.4745787783,casualties,russia
2025-02-10,1082,807447.2903225151,773543.3766511304,842837.2844767446,693218.255303624,940499.0963689323,casualties,russia
2025-02-09,1081,806047.4249185614,772325.1130186286,841242.2940827898,691963.6610506424,938940.1497211896,casualties,russia
2025-02-08,1080,804618.8082858804,771101.6117732734,839593.0554828843,690688.1274150421,937342.6441267104,casualties,russia
2025-02-07,1079,803194.8777799933,769902.8014008146,837926.743949126,689421.8896225842,935743.4546555798,casualties,russia
2025-02-06,1078,801760.8818307532,768712.0254454403,836230.7639853952,688150.6087469538,934127.6665418749,casualties,russia
2025-02-05,1077,800296.9951947375,767486.3527921344,834510.4929854966,686850.0819224817,932481.9331116793,casualties,russia
2025-02-04,1076,798850.0737686643,766251.8872428468,832835.2277531126,685558.8398385318,930863.1384486213,casualties,russia
2025-02-03,1075,797385.4306946271,764992.2835431879,831150.3732331772,684249.2655654594,929227.9475967111,casualties,russia
2025-02-02,1074,795819.9980814266,763642.8927080855,829353.034838077,682848.6261150755,927481.5303641027,casualties,russia
2025-02-01,1073,794314.4821934991,762325.0541600622,827646.3675960039,681496.635912965,925808.7058204093,casualties,russia
2025-01-31,1072,792834.4457132495,761029.9017358967,825968.2142239234,680167.5247287604,924164.2070393941,casualties,russia
2025-01-30,1071,791393.5561184756,759758.966407004,824345.402658122,678871.0420036666,922566.6495337983,casualties,russia
2025-01-29,1070,789983.6692772156,758508.3727536607,822765.1499860466,677600.7060872515,921005.8539567434,casualties,russia
2025-01-28,1069,788582.9565260283,757272.3247429123,821188.2498071293,676340.137135094,919453.1890976497,casualties,russia
2025-01-27,1068,787227.2618983256,756079.980408031,819657.7363009144,675121.0060446413,917949.184354801,casualties,russia
2025-01-26,1067,785985.9846787845,754974.9863990543,818270.8301206754,674001.5882052691,916576.4512009606,casualties,russia
2025-01-25,1066,784671.5229537858,753798.7619912856,816808.7542194695,672814.7723961425,915124.7026263935,casualties,russia
2025-01-24,1065,783317.9842754478,752573.0326032615,815318.9879108733,671589.2751980368,913634.4363283041,casualties,russia
2025-01-23,1064,781966.7293398292,751338.3668756776,813843.6763184019,670363.285056065,912150.1848453361,casualties,russia
2025-01-22,1063,780610.8510867996,750089.7053521449,812373.9148728135,669130.8480675727,910663.9363316203,casualties,russia
2025-01-21,1062,779247.8747734143,748824.2377345207,810907.5896954612,667889.6182264511,909173.1122918763,casualties,russia
2025-01-20,1061,777826.5158861382,747497.5923160159,809386.0115164167,666593.6585892356,907620.5778377823,casualties,russia
2025-01-19,1060,776398.5032684512,746156.4344558154,807866.3034848266,665289.7823419033,906063.3186157441,casualties,russia
2025-01-18,1059,774984.8305066053,744828.2642265345,806362.37866766,663998.9641419563,904521.7746117983,casualties,russia
2025-01-17,1058,773618.2409187425,743538.4831567701,804914.8739904664,662749.8655640151,903033.3306252168,casualties,russia
2025-01-16,1057,772265.814000481,742254.2152073013,803490.8742773875,661511.9792929884,901562.6971636707,casualties,russia
2025-01-15,1056,770907.1697079347,740958.4546298523,802066.3790369423,660267.1927878477,900086.9760092085,casualties,russia
2025-01-14,1055,769534.6814120488,739645.7490943605,800631.4194853761,659008.9450563269,898597.3050591282,casualties,russia
2025-01-13,1054,768204.944472249,738366.1725962141,799249.557735212,657788.2007119161,897156.367521106,casualties,russia
2025-01-12,1053,766871.6787434561,737079.8028983134,797867.7068764009,656563.5259382596,895712.5781813283,casualties,russia
2025-01-11,1052,765583.7403923079,735827.9624443339,796542.7987725316,655378.4739390764,894320.6488822682,casualties,russia
2025-01-10,1051,764222.8302500889,734510.2987741593,795137.2993820455,654127.5280749728,892848.1838059456,casualties,russia
2025-01-09,1050,762846.3449353653,733176.8578679768,793716.4693428685,652862.1894325286,891359.000685291,casualties,russia
2025-01-08,1049,761440.6587239379,731813.6927461465,792267.052849854,651569.7732777371,889838.57917328,casualties,russia
2025-01-07,1048,760006.814705923,730425.4517094486,790786.1882848945,650252.0703779676,888286.9142035702,casualties,russia
2025-01-06,1047,758515.8177378707,728980.676619436,789247.5953882196,648881.6742761402,886673.6696035026,casualties,russia
2025-01-05,1046,757012.7802429801,727520.8698365683,787700.2216536911,647499.5529268122,885048.3362090929,casualties,russia
2025-01-04,1045,755496.0542086102,726043.492983879,786143.3875821411,646103.9711463363,883409.4313783379,casualties,russia
2025-01-03,1044,754058.371589667,724625.0842386963,784687.210062425,644777.1327272407,881861.4275825056,casualties,russia
2025-01-02,1043,752646.4650678177,723218.1662373777,783272.2461409938,643471.0034796745,880345.4277283798,casualties,russia
2025-01-01,1042,751215.871671064,721788.3682515871,781843.1727815354,642146.7321076805,878810.5783014878,casualties,russia
2024-12-31,1041,749841.3306897975,720393.7114571977,780492.7240398256,640869.6917479897,877342.2798809273,casualties,russia
2024-12-30,1040,748396.0393086108,718933.7243647422,779065.7765407913,639528.5223370133,875796.2669609523,casualties,russia
2024-12-29,1039,746948.691302589,717462.9708863033,777646.2319060804,638183.5591611883,874250.6864909865,casualties,russia
2024-12-28,1038,745514.7199622532,715994.1709539611,776252.4501879328,636848.4342194963,872722.9901576391,casualties,russia
2024-12-27,1037,744066.2806255451,714504.7790458289,774850.8996236839,635498.5611014127,871181.6805666165,casualties,russia
2024-12-26,1036,742602.2010804636,712999.2534957421,773434.3042327678,634134.145245171,869623.7325775848,casualties,russia
2024-12-25,1035,741168.7411067978,711522.4289995179,772050.3713712139,632797.7279934698,868099.1552915626,casualties,russia
2024-12-24,1034,739694.4230132594,710015.1694057421,770614.3692717993,631425.9613019235,866527.4123402961,casualties,russia
2024-12-23,1033,738332.4892411866,708612.3552194233,769299.1802111751,630156.4793243462,865078.6651608546,casualties,russia
2024-12-22,1032,736963.6181016418,707211.3537836359,767967.5906136535,628882.6728510202,863619.6503474853,casualties,russia
2024-12-21,1031,735601.3299036393,705826.4123429442,766632.3106194243,627617.1907305842,862164.6786586969,casualties,russia
2024-12-20,1030,734236.633211558,704434.7037473486,765299.399875868,626348.5085622707,860708.5101228476,casualties,russia
2024-12-19,1029,732838.3032572415,703009.6152820783,763932.6716180273,625048.8350051737,859216.1294478601,casualties,russia
2024-12-18,1028,731397.7305647417,701536.8093265354,762529.7480621258,623708.9104698277,857680.0811335443,casualties,russia
2024-12-17,1027,729984.6693092379,700072.4440986878,761175.0587437788,622390.031717176,856179.6733369476,casualties,russia
2024-12-16,1026,728572.6999930531,698587.3046437956,759845.2855402956,621067.0806504508,854687.4874633328,casualties,russia
2024-12-15,1025,727160.2837685337,697082.2826240571,758536.2639051466,619739.1944266898,853201.1124011067,casualties,russia
2024-12-14,1024,725742.7192513953,695551.7286230539,757244.3635057167,618401.7145732861,851715.9266090541,casualties,russia
2024-12-13,1023,724334.4271265316,694022.9359591375,755970.0079733322,617070.9304977189,850243.3558731697,casualties,russia
2024-12-12,1022,722941.5998320051,692495.2794937815,754726.8001967433,615750.9776883582,848792.2459166772,casualties,russia
2024-12-11,1021,721589.1578567985,690989.7772448295,753543.874889741,614463.9592268489,847390.6522438073,casualties,russia
2024-12-10,1020,720226.0215442724,689467.4598571432,752357.0970748434,613165.4180991267,845979.9144195139,casualties,russia
2024-12-09,1019,718875.7021804391,687949.8248098021,751192.1465089588,611876.5663540936,844586.0026298342,casualties,russia
2024-12-08,1018,717547.2994254312,686446.2776147586,750057.773463063,610605.9009242472,843218.577222187,casualties,russia
2024-12-07,1017,716215.8327953661,684936.6093859567,748923.8583544779,609331.4211554242,841849.3043343698,casualties,russia
2024-12-06,1016,714880.7243916577,683420.3028889227,747789.7684816163,608052.5881489106,840477.5728579254,casualties,russia
2024-12-05,1015,713530.8940868622,681886.9488259132,746643.7142741977,606759.3522329567,839091.2313518495,casualties,russia
2024-12-04,1014,712211.1654436757,680376.0363196288,745536.279070775,605491.774310486,837740.3014605106,casualties,russia
2024-12-03,1013,710886.0935670744,678859.2238232159,744424.3195448496,604218.859770269,836384.2839312288,casualties,russia
2024-12-02,1012,709562.7456610333,677340.9848556203,743317.7527174146,602946.4290524017,835031.7512594155,casualties,russia
2024-12-01,1011,708232.8410664105,675830.4793489046,742189.1174544423,601671.4041673423,833667.4715466717,casualties,russia
2024-11-30,1010,706846.8697658243,674292.0656037341,740973.7449745861,600351.6672620451,832233.2376171042,casualties,russia
2024-11-29,1009,705376.9776021875,672698.792234109,739642.8326062933,598961.7725787801,830698.7357078335,casualties,russia
2024-11-28,1008,703890.2947953821,671088.6145187531,738295.4514402078,597556.2044432234,829146.5317251965,casualties,russia
2024-11-27,1007,702381.5609678219,669469.8018128021,736911.4534846981,596133.6190338208,827566.084329802,casualties,russia
2024-11-26,1006,700859.6924816903,667848.626342194,735502.6201266127,594701.6309992974,825967.8350045799,casualties,russia
2024-11-25,1005,699328.2413420505,666218.4665719338,734083.726003038,593260.7988204751,824359.3834361073,casualties,russia
2024-11-24,1004,697792.8057310971,664609.4916609863,732633.1511161394,591823.0026309092,822737.3885427631,casualties,russia
2024-11-23,1003,696285.5269595617,663026.9115499667,731212.6410156686,590410.8505418792,821146.2147356442,casualties,russia
2024-11-22,1002,694819.6147356097,661496.1133545764,729821.9294245701,589039.7901018463,819595.5323606185,casualties,russia
2024-11-21,1001,693371.3298242174,659989.5798363857,728441.5815027517,587686.7490501144,818061.4595125545,casualties,russia
2024-11-20,1000,691944.6832160741,658489.6769889828,727099.4857293383,586349.6602207605,816556.3279309579,casualties,russia
2024-11-19,999,690534.803845301,656991.207815346,725791.1652488963,585023.902948808,815075.0838039606,casualties,russia
2024-11-18,998,689123.8917199004,655489.4058969377,724484.511213333,583696.4354913931,813593.8850320159,casualties,russia
2024-11-17,997,687735.6388342482,653965.2806008738,723250.2866934186,582377.7451127719,812154.0394816669,casualties,russia
2024-11-16,996,686314.6542395479,652383.132824535,722011.5307332609,581021.9155197367,810688.785143883,casualties,russia
2024-11-15,995,684912.5374066803,650784.0812744069,720831.2922847437,579673.7692525549,809257.4809783698,casualties,russia
2024-11-14,994,683530.6382045134,649196.6666057527,719680.936054129,578341.705967923,807851.6213583538,casualties,russia
2024-11-13,993,682129.8300412596,647616.5026875738,718482.9057999057,576999.1791935066,806415.7874030644,casualties,russia
2024-11-12,992,680698.6458077561,646041.5420365717,717215.260584951,575638.3328744519,804933.8400127732,casualties,russia
2024-11-11,991,679214.5486645831,644452.9466578956,715851.3879409041,574239.4567048324,803380.0330810754,casualties,russia
2024-11-10,990,677640.5198479,642817.9379746346,714349.6136431847,572769.6767979863,801712.7787467286,casualties,russia
2024-11-09,989,676101.7710034561,641236.0992074541,712863.2372910875,571337.4639549806,800076.5232756425,casualties,russia
2024-11-08,988,674478.5255186135,639611.934626652,711245.7897732937,569839.1592696138,798332.9274608247,casualties,russia
2024-11-07,987,672856.6567919281,638032.9346599249,709581.0631268737,568354.4832388044,796573.5676363255,casualties,russia
2024-11-06,986,671253.8099974786,636484.98794355,707921.9319047931,566890.850682449,794829.8103100279,casualties,russia
2024-11-05,985,669674.676666035,634951.4644454463,706296.7845625062,565446.6331640125,793115.0533774634,casualties,russia
2024-11-04,984,668137.1546120729,633454.624937595,704718.6123920354,564039.5608874116,791446.8197802783,casualties,russia
2024-11-03,983,666683.7715804746,632044.4568941976,703221.5084186269,562710.9549605714,789867.8727855766,casualties,russia
2024-11-02,982,665217.7609477367,630634.1174433206,701697.9641341098,561374.3195023539,788270.3349690868,casualties,russia
2024-11-01,981,663795.8642895863,629260.4161437796,700226.7197765309,560076.422509871,786723.0077564642,casualties,russia
2024-10-31,980,662330.7891368495,627837.1130952789,698719.5731207065,558737.0280539995,785131.668884429,casualties,russia
2024-10-30,979,660862.4878954625,626412.3594815822,697207.2361667388,557395.2601978134,783536.060740948,casualties,russia
2024-10-29,978,659383.5489281872,624997.5942783318,695661.3425944508,556049.5699707747,781920.7942930334,casualties,russia
2024-10-28,977,657873.6615728259,623578.9788109374,694054.4372175275,554683.017484742,780261.5085649198,casualties,russia
2024-10-27,976,656342.4560538286,622155.0175930229,692408.5119494214,553301.3212017495,778572.9886846268,casualties,russia
2024-10-26,975,654788.9198385737,620729.546571672,690717.1625856684,551904.924024133,776852.2208711603,casualties,russia
2024-10-25,974,653275.3607818348,619339.9216858228,689070.262388731,550544.3522951789,775175.9316168597,casualties,russia
2024-10-24,973,651768.076840079,617928.7610255603,687460.5517856546,549182.0318353374,773517.0593504427,casualties,russia
2024-10-23,972,650226.6199764428,616483.2451321812,685816.9734579405,547788.2851528765,771821.3837485603,casualties,russia
2024-10-22,971,648686.3638840057,615026.4144140583,684188.5220707507,546392.2949389339,770131.7697532267,casualties,russia
2024-10-21,970,647147.049658761,613518.7803869153,682618.6161584969,544982.9688790694,768463.2595124105,casualties,russia
2024-10-20,969,645647.116713743,612013.039506199,681129.7026669101,543599.6594381494,766851.6438617423,casualties,russia
2024-10-19,968,644203.5566291341,610527.7628565266,679736.977824317,542258.4653359195,765314.5938834295,casualties,russia
2024-10-18,967,642782.4769431559,609061.630720688,678370.3958390054,540937.1668725988,763802.9412366694,casualties,russia
2024-10-17,966,641424.6657022436,607697.4488043807,677023.8357500794,539684.959123028,762344.1617127508,casualties,russia
2024-10-16,965,640110.5217757609,606390.5240283435,675705.6669687257,538476.8535249173,760926.9291345014,casualties,russia
2024-10-15,964,638743.1986516798,605050.9803079785,674311.5841989791,537225.6067236959,759444.2840916023,casualties,russia
2024-10-14,963,637405.6654727537,603794.4830747552,672887.8937776836,536016.6217550022,757972.7938493094,casualties,russia
2024-10-13,962,636049.6547814484,602550.23276236,671411.5617561938,534799.2003119405,756469.3257757436,casualties,russia
2024-10-12,961,634684.7914053526,601327.406806155,669892.6718276084,533582.0973003263,754944.3880084992,casualties,russia
2024-10-11,960,633342.7877253782,600153.194160283,668367.900935146,532393.1530353419,753434.0143162213,casualties,russia
2024-10-10,959,632004.6886983215,598992.4050363979,666836.46788051,531210.3440291468,751924.2621480783,casualties,russia
2024-10-09,958,630669.0093927117,597837.7866102494,665303.3130041091,530030.7273154847,750415.764673439,casualties,russia
2024-10-08,957,629425.6618640209,596791.2959917374,663844.7017848481,528940.2521302892,749000.8056870397,casualties,russia
2024-10-07,956,628200.9405837487,595781.9083230372,662384.2228922436,527871.670801872,747599.1818741263,casualties,russia
2024-10-06,955,626991.9910790207,594807.3973827636,660918.340270049,526822.5047839872,746207.6087101724,casualties,russia
2024-10-05,954,625782.1717483782,593844.6385863422,659437.6438310732,525775.7605218886,744810.5451839211,casualties,russia
2024-10-04,953,624562.3085086396,592875.2161587824,657943.2868246532,524720.4342038104,743401.7357589237,casualties,russia
2024-10-03,952,623303.7781424939,591878.8796974235,656397.4670357737,523632.34746298403,741947.2965767222,casualties,russia
2024-10-02,951,622033.4467876023,590871.2138747753,654839.4430906108,522533.34845114563,740480.2333945695,casualties,russia
2024-10-01,950,620763.4930161885,589844.9327744865,653302.9588605339,521429.4905811521,739020.9629171496,casualties,russia
2024-09-30,949,619473.4094186537,588789.7391060431,651756.2883823504,520304.48503356456,737543.7417630273,casualties,russia
2024-09-29,948,618168.8694703431,587723.8842893465,650191.1634926607,519166.78927970654,736050.0905345825,casualties,russia
2024-09-28,947,616836.0101969603,586637.2289877667,648589.5979123531,518004.7320439389,734523.5501869076,casualties,russia
2024-09-27,946,615468.6817092679,585526.9926045097,646941.757256143,516813.452058411,732956.3642880735,casualties,russia
2024-09-26,945,614094.0377506398,584416.7153117374,645278.7676559144,515616.8614896908,731379.2940353126,casualties,russia
2024-09-25,944,612697.3369335083,583305.1801545181,643570.9686296255,514404.8641007216,729771.5487473416,casualties,russia
2024-09-24,943,611293.8294810529,582206.60913266,641834.7059977085,513191.2075552352,728149.9520699108,casualties,russia
2024-09-23,942,609920.58395479,581127.2479896521,640140.9687175122,512002.27479397826,726565.3779071016,casualties,russia
2024-09-22,941,608557.5541937372,580042.1632013478,638475.1607312524,510818.4275935251,724997.9334220216,casualties,russia
2024-09-21,940,607244.7809613382,579005.1449366958,636862.0643332812,509679.81225110963,723486.0459489871,casualties,russia
2024-09-20,939,605968.6392823819,577998.872608025,635292.1639847566,508573.00254472625,722016.3047965107,casualties,russia
2024-09-19,938,604729.5626144345,577011.4772760718,633779.4045984708,507495.5012113237,720593.2890579817,casualties,russia
2024-09-18,937,603524.1321671356,576030.7618182554,632329.956344716,506442.2579456013,719216.025366472,casualties,russia
2024-09-17,936,602310.5905281603,575017.0111154746,630899.8643774501,505375.56984068453,717838.5373229773,casualties,russia
2024-09-16,935,601094.7106489941,573983.77567505755,629486.3020164786,504302.6794852627,716464.3035713624,casualties,russia
2024-09-15,934,599885.2131612549,572942.8620243561,628094.5864396687,503232.30159974686,715101.7333858941,casualties,russia
2024-09-14,933,598667.5318751034,571883.2774846196,626706.2762610998,502151.8669934277,713733.9573725031,casualties,russia
2024-09-13,932,597435.526390505,570806.3430890783,625307.0649688523,501057.4552912248,712351.9057405932,casualties,russia
2024-09-12,931,596167.7580008428,569702.6534906785,623862.3785817683,499932.1561117407,710928.4996541459,casualties,russia
2024-09-11,930,594874.5602770706,568589.1693787832,622375.2633888042,498786.9710776144,709472.7434884466,casualties,russia
2024-09-10,929,593576.8962742883,567478.244039291,620876.04166758,497639.23967117764,708009.9813793233,casualties,russia
2024-09-09,928,592277.9007961072,566373.9336991775,619366.8255276026,496492.055547359,706543.2882386739,casualties,russia
2024-09-08,927,590986.722983534,565277.2164222256,617865.6915793469,495351.95647228084,705085.1865729658,casualties,russia
2024-09-07,926,589708.6185154866,564188.118847071,616383.6272965624,494222.5313852005,703643.1050759974,casualties,russia
2024-09-06,925,588452.1876880379,563108.9343501123,614936.1163774498,493110.24609818135,702228.3596600643,casualties,russia
2024-09-05,924,587228.0184556455,562041.2008367948,613543.5979943849,492022.86250545917,700855.1716557569,casualties,russia
2024-09-04,923,586004.9249104402,560959.9577606868,612168.1274348455,490933.23242624494,699487.7747693856,casualties,russia
2024-09-03,922,584799.8835126078,559889.8865214075,610818.2085285052,489858.65129417804,698142.0587743055,casualties,russia
2024-09-02,921,583589.8634320252,558809.3521501856,609469.3239449795,488778.35059356457,696792.6345568367,casualties,russia
2024-09-01,920,582365.612288411,557709.9813589529,608111.2746325937,487684.0654814457,695429.1923197753,casualties,russia
2024-08-31,919,581121.186836057,556594.3345876388,606728.8717697721,486572.1238070657,694042.7708188526,casualties,russia
2024-08-30,918,579834.4068095512,555440.9519471354,605299.1979664402,485422.3627676324,692609.1506702516,casualties,russia
2024-08-29,917,578529.8510826066,554271.7139351811,603849.7175170165,484256.74401508376,691155.7212279597,casualties,russia
2024-08-28,916,577246.262952583,553118.9845032722,602426.0450600771,483109.40101408033,689726.3384548725,casualties,russia
2024-08-27,915,575934.4203272376,551931.1331121188,600981.660477048,481934.8295389537,688268.3467601775,casualties,russia
2024-08-26,914,574635.7172729714,550755.2569245845,599551.6696412391,480772.09307395417,686824.8917916236,casualties,russia
2024-08-25,913,573340.1499198512,549590.0096371232,598116.6672781289,479613.82487163955,685382.5827838077,casualties,russia
2024-08-24,912,572037.9007405008,548411.245855951,596682.4631586517,478448.0378183738,683935.0755376938,casualties,russia
2024-08-23,911,570761.1415783818,547246.7519367583,595285.9341705275,477303.2767822133,682518.4970799813,casualties,russia
2024-08-22,910,569496.237505461,546089.9749698474,593905.7579194317,476168.54965631803,681115.958226465,casualties,russia
2024-08-21,909,568232.13319114,544930.9180812346,592529.740448385,475033.9791989425,679715.1426413888,casualties,russia
2024-08-20,908,566958.0720453307,543764.9773997338,591140.4459857405,473891.0316643371,678302.5393500195,casualties,russia
2024-08-19,907,565661.2514211109,542577.3430089033,589727.2837918616,472727.55837901594,676864.8946377913,casualties,russia
2024-08-18,906,564367.8107224706,541383.4626532173,588327.9702823847,471565.28575040685,675433.6564903416,casualties,russia
2024-08-17,905,563087.977451223,540194.3302390622,586951.8761915871,470413.74067397986,674019.664451859,casualties,russia
2024-08-16,904,561806.0473213753,538995.8899005217,585581.5299388577,469258.9105346225,672605.3996772988,casualties,russia
2024-08-15,903,560538.695925851,537801.1383577315,584237.5721509054,468115.30580765585,671209.9942078873,casualties,russia
2024-08-14,902,559270.8942383425,536598.5227698217,582901.2208201201,466969.9022288192,669816.1327567653,casualties,russia
2024-08-13,901,558047.6740114404,535433.9642909401,581616.4596559089,465864.0397671649,668472.3893719877,casualties,russia
2024-08-12,900,556846.8419151723,534282.8406823974,580363.7734637414,464776.945514981,667155.3959496712,casualties,russia
2024-08-11,899,555665.4040480738,533143.3101870145,579138.9216790147,463706.1120630963,665861.5764946358,casualties,russia
2024-08-10,898,554495.1773528194,532008.3734124374,577932.4502791049,462644.3060206369,664581.7087160829,casualties,russia
2024-08-09,897,553345.3762337781,530887.556012497,576753.2197065053,461600.00135843514,663325.7066111664,casualties,russia
2024-08-08,896,552212.3822923276,529778.9406825016,575595.7709834095,460570.2264214941,662089.1640610654,casualties,russia
2024-08-07,895,551088.2106082909,528676.6127651433,574449.8845280829,459548.1056201885,660862.8197697435,casualties,russia
2024-08-06,894,549966.1034842634,527574.1232876875,573308.4795557063,458527.5284991544,659639.2528590965,casualties,russia
2024-08-05,893,548828.6664884165,526455.89356609,572152.2203648678,457492.9806592734,658399.0587796771,casualties,russia
2024-08-04,892,547682.2424218205,525328.5125090044,570987.172259524,456450.29518700583,657149.0599474185,casualties,russia
2024-08-03,891,546530.1745567016,524194.97302876436,569817.0534235528,455402.4624535988,655892.9779415877,casualties,russia
2024-08-02,890,545366.0639522554,523049.3092015155,568635.0063226405,454343.7246523288,654623.7455533136,casualties,russia
2024-08-01,889,544196.8278378525,521897.35976205906,567449.1089182562,453280.1763572326,653349.1869136269,casualties,russia
2024-07-31,888,543033.4029494683,520748.2656197139,566272.2308769496,452221.4459283791,652081.6874106419,casualties,russia
2024-07-30,887,541883.4424948788,519609.09804645495,565112.6450502332,451174.3973533721,650829.7291214104,casualties,russia
2024-07-29,886,540751.3614978903,518484.4623130862,563974.5518657076,450143.10238427157,649598.0468458458,casualties,russia
2024-07-28,885,539623.9888916506,517362.4410431067,562843.442691433,449115.7852251834,648371.9869862143,casualties,russia
