date,days_since_invasion,estimate,ci_lower,ci_upper,pi_low,pi_high,type,country
2022-04-28,63,6077.234612913765,5460.866087536198,6763.172718095388,3639.8204781081913,10146.868715787063,deaths,russia
2022-04-29,64,6115.978591180306,5498.061023730327,6803.342845110355,3665.425386055757,10204.871246342933,deaths,russia
2022-04-30,65,6156.614496127259,5537.302364079103,6845.192760252676,3692.324763547339,10265.59267703981,deaths,russia
2022-05-01,66,6183.881605747273,5563.609364441384,6873.306375229134,3710.378092185517,10306.332876004777,deaths,russia
2022-05-02,67,6223.528709269732,5600.641337170101,6915.6918401554485,3736.4700783950893,10366.016261995894,deaths,russia
2022-05-03,68,6249.027541094697,5626.906977564173,6939.930829683718,3753.594281736063,10403.45393730166,deaths,russia
2022-05-04,69,6287.4033985327715,5665.683351112959,6977.347487680535,3779.269761219053,10460.07403375462,deaths,russia
2022-05-05,70,6290.977624076028,5671.429026435402,6978.205895225628,3781.952045399665,10464.542911051893,deaths,russia
2022-05-06,71,6297.312165924849,5682.103275791925,6979.130542040029,3786.768748250093,10472.290005411778,deaths,russia
2022-05-07,72,6320.209747076364,5706.977582093394,6999.335580425867,3802.323905645298,10505.430951774724,deaths,russia
2022-05-08,73,6331.121263489158,5715.8820692789695,7012.582829243157,3809.3423328568883,10522.314076966528,deaths,russia
2022-05-09,74,6352.858499954845,5740.265390490199,7030.826690924479,3824.2153004221354,10553.488219137014,deaths,russia
2022-05-10,75,6376.7859717866395,5765.488860287974,7052.897042271595,3840.3724026120144,10588.400047432335,deaths,russia
2022-05-11,76,6394.570989427466,5786.037076075614,7067.106138656375,3852.6201141771576,10613.69585554395,deaths,russia
2022-05-12,77,6394.97699747798,5791.4326307869205,7067.106138656375,3853.544116299014,10613.69585554395,deaths,russia
2022-05-13,78,6424.348585622618,5822.430923937337,7088.491952718874,3873.3811146966327,10655.35601260446,deaths,russia
2022-05-14,79,6485.409373284512,5880.657436395426,7152.35246977212,3913.8335728721695,10746.633436490365,deaths,russia
2022-05-15,80,6533.088110342833,5927.804849724042,7200.1763451254365,3945.6557460231415,10817.274239021399,deaths,russia
2022-05-16,81,6556.993678197469,5953.935122968657,7221.134461150209,3961.93485720907,10851.810452584832,deaths,russia
2022-05-17,82,6569.411232760888,5969.414105616672,7229.715208485535,3970.6327546361586,10869.089792989318,deaths,russia
2022-05-18,83,6610.664938729414,6011.983440446934,7268.963955911631,3998.4088541670526,10929.570368123377,deaths,russia
2022-05-19,84,6631.565013481726,6033.792870064634,7288.558867544255,4012.5144993026765,10960.123517479537,deaths,russia
2022-05-20,85,6655.089360154221,6058.242048065865,7310.737015827532,4028.381337347501,10994.543634938229,deaths,russia
2022-05-21,86,6695.477056788204,6098.153099584574,7351.309861510555,4055.372907038811,11054.325716919382,deaths,russia
2022-05-22,87,6762.406882038108,6162.341936306261,7420.903823725052,4099.885749688679,11154.005167512008,deaths,russia
2022-05-23,88,6822.501333521518,6218.878111495976,7484.7140611839295,4139.744098857886,11243.816848182625,deaths,russia
2022-05-24,89,6845.512893916048,6243.158801671166,7505.983472377335,4155.337534594251,11277.314150930126,deaths,russia
2022-05-25,90,6886.985315890808,6283.785283569225,7548.088389543887,4183.06337796689,11338.71578210428,deaths,russia
2022-05-26,91,6939.0268944046475,6335.224774380591,7600.376617415085,4217.927013571105,11415.582604049081,deaths,russia
2022-05-27,92,6971.07032711129,6368.4237048321675,7630.745653537227,4239.587023609482,11462.395095302985,deaths,russia
2022-05-28,93,7024.414774058097,6418.750616283694,7687.2285383434555,4275.061380314084,11541.916835444485,deaths,russia
2022-05-29,94,7073.056287323345,6467.121575647942,7735.763841525117,4307.724427119833,11613.585337234155,deaths,russia
2022-05-30,95,7123.325375851811,6516.288924967253,7786.911383845576,4341.397032984026,11687.888489520936,deaths,russia
2022-05-31,96,7162.962795964188,6555.358951317853,7826.884293811618,4367.995423993659,11746.357547567246,deaths,russia
2022-06-01,97,7184.609417341552,6578.293223477717,7846.80930541797,4382.7154642437,11777.769490372437,deaths,russia
2022-06-02,98,7214.419357023493,6607.917295405276,7876.588693866677,4402.757648614466,11821.646979677513,deaths,russia
2022-06-03,99,7243.779315893052,6637.0615019685165,7905.959401129099,4422.498632682975,11864.862634344532,deaths,russia
2022-06-04,100,7261.491186300918,6654.700121186541,7923.610874793892,4434.416908345935,11890.910426010047,deaths,russia
2022-06-05,101,7313.227593960272,6705.846685613462,7975.621923448317,4469.196708223189,11967.094163175741,deaths,russia
2022-06-06,102,7347.63994525055,6740.0675628395375,8009.980947772114,4492.362846079188,12017.687487590325,deaths,russia
2022-06-07,103,7379.499377137996,6772.142676392901,8041.326602142105,4513.862358514747,12064.39335804177,deaths,russia
2022-06-08,104,7404.803523083606,6797.411607985107,8066.469764911654,4530.918224252973,12101.545978466995,deaths,russia
2022-06-09,105,7429.992305016653,6823.247347541645,8090.690962932257,4547.978922218366,12138.311675745288,deaths,russia
2022-06-10,106,7446.485296907489,6840.945810196935,8105.625276903507,4559.241677757734,12162.14168851215,deaths,russia
2022-06-11,107,7463.542414303967,6858.6316435620765,8121.804503439377,4570.819486970851,12186.975558518598,deaths,russia
2022-06-12,108,7488.641603488956,6883.490100480693,8146.994075227832,4587.724865672079,12223.870155145025,deaths,russia
2022-06-13,109,7522.1163367627105,6915.717434983358,8181.686819297963,4610.1713633866275,12273.34728447647,deaths,russia
2022-06-14,110,7563.685665451893,6956.251331855702,8224.162428372301,4638.114129865546,12334.612569661129,deaths,russia
2022-06-15,111,7624.535665976451,7014.855123984646,8287.20523720886,4678.9531518923895,12424.476637094562,deaths,russia
2022-06-16,112,7690.945618607647,7078.816774312191,8356.007281192484,4723.550179529097,12522.497329387332,deaths,russia
2022-06-17,113,7755.916548822352,7141.366606677275,8423.35155515632,4767.204074083935,12618.348318527911,deaths,russia
2022-06-18,114,7823.132329749247,7205.936489699438,8493.19162557879,4812.3773378593705,12717.498058037017,deaths,russia
2022-06-19,115,7845.267556413113,7227.448532169514,8515.899180430804,4827.287599055795,12750.063419413184,deaths,russia
2022-06-20,116,7852.663547108431,7235.195777923682,8522.82739497364,4832.333234427735,12760.776584023826,deaths,russia
2022-06-21,117,7876.190519227057,7258.744971821234,8546.157405444377,4848.262067663155,12795.178195691578,deaths,russia
2022-06-22,118,7938.0066602108145,7318.771046832944,8609.635324610741,4889.921827806025,12886.085290615574,deaths,russia
2022-06-23,119,8015.893413733936,7393.803174283725,8690.324276392135,4942.3769777788275,13000.737804751583,deaths,russia
2022-06-24,120,8085.877049796787,7461.116568548415,8762.952175286891,4989.528179147538,13103.725506085995,deaths,russia
2022-06-25,121,8139.931148330308,7513.60827926878,8818.463331709145,5026.022028945295,13183.085692416322,deaths,russia
2022-06-26,122,8197.929089319054,7569.425187671662,8878.61887623411,5065.141096383695,13268.345357937988,deaths,russia
2022-06-27,123,8253.166074711013,7622.3713173217175,8936.162700703271,5102.392225640414,13349.571582222205,deaths,russia
2022-06-28,124,8288.857920641947,7657.147391182246,8972.684228033491,5126.534034734371,13401.874475636572,deaths,russia
2022-06-29,125,8309.589907846082,7677.257136832033,8994.004395829079,5140.550344996746,13432.274718169534,deaths,russia
2022-06-30,126,8348.735680496235,7714.782708765642,9034.782973679254,5166.973170188564,13489.790863428703,deaths,russia
2022-07-01,127,8372.247088329996,7737.186393588872,9059.43294401325,5182.83236287644,13524.365906588588,deaths,russia
2022-07-02,128,8392.467690999101,7757.232689003268,9079.721695639095,5196.559984535141,13553.872976367544,deaths,russia
2022-07-03,129,8416.720309153237,7780.940985291912,9104.449050111241,5212.990914304282,13589.354350901822,deaths,russia
2022-07-04,130,8434.21804118122,7797.222856451887,9123.252634407467,5224.757066510108,13615.184985759026,deaths,russia
2022-07-05,131,8452.177039389351,7813.821225810766,9142.683795887326,5236.822786901237,13641.7250711386,deaths,russia
2022-07-06,132,8466.82086097446,7826.498950764371,9159.530454524755,5246.568247068409,13663.608689716066,deaths,russia
2022-07-07,133,8494.824656411822,7851.869900807501,9190.428121556237,5265.331933166871,13705.127589131853,deaths,russia
2022-07-08,134,8509.322967678461,7863.530523408472,9208.151116437002,5274.884983386589,13727.043830588382,deaths,russia
2022-07-09,135,8539.97043581236,7890.578181524609,9242.807480865426,5295.347168339224,13772.674902337421,deaths,russia
2022-07-10,136,8610.777842528427,7958.374243801862,9316.66352724295,5343.230979519718,13876.528141413635,deaths,russia
2022-07-11,137,8673.066308707268,8016.92472144446,9382.909508183568,5385.255849959769,13968.153285752445,deaths,russia
2022-07-12,138,8728.135815067699,8068.48599003277,9441.716190667645,5422.40531031169,14049.18121140754,deaths,russia
2022-07-13,139,8782.376705580617,8118.685318576201,9500.323952973655,5458.946760100784,14129.124900514884,deaths,russia
2022-07-14,140,8832.263553948282,8164.39288130195,9554.767956483165,5492.517358649803,14202.75520177503,deaths,russia
2022-07-15,141,8860.629535300517,8188.174221752742,9588.310365119956,5511.364984864809,14245.247044506104,deaths,russia
2022-07-16,142,8891.80473598364,8214.554306252274,9624.891201058057,5532.109716218875,14291.869742037657,deaths,russia
2022-07-17,143,8936.41722274593,8254.370704237615,9674.820242564572,5562.0355810124865,14357.972295540909,deaths,russia
2022-07-18,144,8983.17714764061,8296.710871479074,9726.441347172842,5593.481007717797,14427.05741818867,deaths,russia
2022-07-19,145,9027.310505125328,8336.630662755804,9775.212343281084,5623.165390663388,14492.252902832031,deaths,russia
2022-07-20,146,9059.826243853755,8363.55093542858,9814.067278663035,5644.758270186221,14541.003819834681,deaths,russia
2022-07-21,147,9091.344217158628,8390.11776599735,9851.177537677693,5665.7456922716665,14588.11322710891,deaths,russia
2022-07-22,148,9128.865823641501,8421.889519646304,9895.189319646848,5690.751991968477,14644.14392749229,deaths,russia
2022-07-23,149,9157.451949323924,8444.331497932368,9930.795140469056,5709.602261499827,14687.34989994698,deaths,russia
2022-07-24,150,9184.985638912929,8467.17016714368,9963.65486008605,5727.901896760231,14728.597435433381,deaths,russia
2022-07-25,151,9247.880800250829,8524.425479010044,10032.734699392298,5770.308831477261,14821.268981153129,deaths,russia
2022-07-26,152,9280.118295765033,8550.186230772144,10072.364888783899,5791.631501458157,14869.833407341326,deaths,russia
2022-07-27,153,9317.866243124,8579.58404456374,10119.67839860057,5816.510063898138,14926.928754690844,deaths,russia
2022-07-28,154,9351.758652441555,8608.03083814945,10159.744027162034,5839.093425751264,14977.563042205202,deaths,russia
2022-07-29,155,9376.3852179959,8625.115278172083,10193.092720597717,5855.0745323881665,15015.453564242263,deaths,russia
2022-07-30,156,9400.181196076775,8640.859076885115,10226.229328916323,5870.420650185216,15052.312565759226,deaths,russia
2022-07-31,157,9426.343990522048,8659.00662491789,10261.680684242889,5887.390534974914,15092.588218802397,deaths,russia
2022-08-01,158,9492.208485728539,8717.374202773735,10335.91306747711,5931.672460644313,15189.986051041966,deaths,russia
2022-08-02,159,9558.662670268375,8777.608957784656,10409.216505703409,5976.536822243205,15287.78869125891,deaths,russia
2022-08-03,160,9626.231072125669,8838.714372434859,10483.914373672747,6022.1575082337395,15387.230328543095,deaths,russia
2022-08-04,161,9698.916026359228,8905.32164014954,10563.231277605853,6071.365259562453,15493.874617114896,deaths,russia
2022-08-05,162,9774.539205739924,8975.397082744445,10644.834518600786,6122.685242880486,15604.528551527867,deaths,russia
2022-08-06,163,9803.974665576556,8997.39554110131,10682.860257080772,6142.009232417055,15649.263230664637,deaths,russia
2022-08-07,164,9837.448738461302,9023.990701680023,10724.235084133777,6164.182428035445,15699.632321345276,deaths,russia
2022-08-08,165,9877.020574197171,9055.75517133789,10772.766442702034,6190.437932916754,15759.068498914567,deaths,russia
2022-08-09,166,9911.43567102488,9079.90979460811,10819.111564213983,6212.829676322017,15811.886399406372,deaths,russia
2022-08-10,167,9961.558698208191,9119.950873284335,10880.831824273959,6246.063726081444,15887.230109978766,deaths,russia
2022-08-11,168,10013.928347237943,9161.666051078444,10945.472186449273,6280.775779594313,15965.983257898253,deaths,russia
2022-08-12,169,10075.694634246225,9214.246714396231,11017.680067537707,6322.167025068648,16057.725453951582,deaths,russia
2022-08-13,170,10137.500246927504,9269.609969766785,11086.64890881496,6363.961213158061,16148.575991313595,deaths,russia
2022-08-14,171,10178.421097257042,9298.702312478968,11141.367101735743,6390.636989195022,16211.25659433473,deaths,russia
2022-08-15,172,10234.635118857477,9343.263089222075,11211.04639951567,6427.893433542845,16295.814032874727,deaths,russia
2022-08-16,173,10322.965023933697,9426.26165207889,11304.970179971255,6488.205050625333,16424.204545614328,deaths,russia
2022-08-17,174,10380.179313991437,9474.973462105618,11371.865369496343,6526.607691024807,16509.05457957703,deaths,russia
2022-08-18,175,10405.255884734397,9490.185842172454,11408.559519000446,6542.606281908441,16548.351736552646,deaths,russia
2022-08-19,176,10443.855336507862,9520.390281550484,11456.89525998508,6568.15523568441,16606.5067550947,deaths,russia
2022-08-20,177,10503.319597202253,9573.071068702839,11523.963602614447,6608.369521871487,16693.93973745742,deaths,russia
2022-08-21,178,10573.665441327394,9637.871888338572,11600.320294815034,6656.304593824263,16796.467062046977,deaths,russia
2022-08-22,179,10612.08053311304,9670.507041839479,11645.330772630863,6682.109123873709,16853.39930156537,deaths,russia
2022-08-23,180,10627.933370723385,9676.28852995157,11673.170697928856,6691.686222319867,16879.5971568101,deaths,russia
2022-08-24,181,10641.811540933873,9680.81657703782,11698.202519544646,6699.985207248605,16902.746703116904,deaths,russia
2022-08-25,182,10652.774975739896,9684.940523326919,11717.326958324733,6706.611830281044,16920.85624687103,deaths,russia
2022-08-26,183,10710.346383363802,9734.999104228862,11783.413477850618,6745.4502562355,17005.76170517226,deaths,russia
2022-08-27,184,10759.00231338609,9774.721106658377,11842.397293626731,6777.912142524222,17078.434825556396,deaths,russia
2022-08-28,185,10780.11394926232,9784.477977803028,11877.062529315812,6790.914884295693,17112.695231657683,deaths,russia
2022-08-29,186,10817.503352311593,9813.198184219154,11924.591410520237,6815.59634472629,17169.20616459599,deaths,russia
2022-08-30,187,10851.403614900506,9837.87563353953,11969.348343053804,6837.773792903169,17220.94997288298,deaths,russia
2022-08-31,188,10926.772592357564,9907.907903330663,12050.410687099804,6889.327472760229,17330.335908282894,deaths,russia
2022-09-01,189,10998.480534413493,9971.377818826028,12131.380062390857,6937.931844963726,17435.53796275509,deaths,russia
2022-09-02,190,11045.482508696216,10010.658641731576,12187.278401574868,6969.456185735043,17505.33766172846,deaths,russia
2022-09-03,191,11129.752421833653,10088.638259484465,12278.306128664977,7027.119703591729,17627.61902405027,deaths,russia
2022-09-04,192,11216.480490655958,10171.727515427196,12368.54156842619,7086.916833678583,17752.350923520324,deaths,russia
2022-09-05,193,11288.793311073823,10238.027393023129,12447.403149847893,7136.35584625637,17857.413106298034,deaths,russia
2022-09-06,194,11368.577073445747,10312.770705810262,12532.475351367922,7191.163616358078,17972.688645392194,deaths,russia
2022-09-07,195,11420.61768663775,10380.059734815424,12565.487258890256,7229.650326516067,18041.053502403178,deaths,russia
2022-09-08,196,11469.414440264682,10432.557762909491,12609.320800526802,7264.176503968936,18109.068182839208,deaths,russia
2022-09-09,197,11515.03043156973,10516.273076919684,12609.320800526802,7301.3330953511195,18160.509061612735,deaths,russia
2022-09-10,198,11534.916395343467,10614.088739263841,12609.320800526802,7325.488713464622,18163.197221641054,deaths,russia
2022-09-11,199,11534.916395343467,10614.088739263841,12609.320800526802,7325.488713464622,18163.197221641054,deaths,russia
2022-09-12,200,11580.814010160104,10622.729779380576,12625.309682474193,7352.62428822607,18240.46053225954,deaths,russia
2022-09-13,201,11690.680520170914,10735.262581640975,12731.12883688889,7429.480932148203,18395.903061451903,deaths,russia
2022-09-14,202,11791.174796362266,10837.405937584996,12828.882103252701,7499.70894956768,18538.293154214098,deaths,russia
2022-09-15,203,11898.69544711176,10946.995696037622,12933.133187799103,7574.919315380642,18690.48995091557,deaths,russia
2022-09-16,204,12001.41080635698,11051.925391528364,13032.467759269206,7646.829681423654,18835.7616611812,deaths,russia
2022-09-17,205,12089.330021478358,11137.595071994401,13122.39306811561,7707.883664101434,18961.35265363478,deaths,russia
2022-09-18,206,12190.799052174072,11241.873774896636,13219.823003381365,7779.058387476834,19104.572061027076,deaths,russia
2022-09-19,207,12277.969961444202,11329.972998439185,13305.28734665945,7840.04161090533,19228.028862045594,deaths,russia
2022-09-20,208,12385.216498239248,11440.14886147538,13408.355919634007,7915.320267611893,19379.328002167822,deaths,russia
2022-09-21,209,12482.745737515183,11539.539241525927,13503.047035597998,7983.7069239208095,19517.11687719751,deaths,russia
2022-09-22,210,12586.125585556863,11642.037311164851,13606.77285439478,8055.88059066613,19663.965406705505,deaths,russia
2022-09-23,211,12695.065317061297,11754.254829181009,13711.178270896988,8132.478138851665,19817.413665646778,deaths,russia
2022-09-24,212,12799.117938765785,11858.083397870674,13814.831158958827,8205.269660083255,19964.903872369985,deaths,russia
2022-09-25,213,12864.057605115628,11921.534590721214,13881.097002103483,8250.556616714042,20057.310767675295,deaths,russia
2022-09-26,214,12966.775430616719,12026.10910884574,13981.019425840144,8322.714067010222,20202.21573326807,deaths,russia
2022-09-27,215,13084.93277617075,12145.555603999652,14096.964464970597,8405.654955635866,20369.08089382258,deaths,russia
2022-09-28,216,13190.250679671151,12245.222494540662,14208.21165725104,8478.82797044177,20519.665406479562,deaths,russia
2022-09-29,217,13276.558485495967,12331.551800911684,14293.984087693116,8539.361884688773,20641.706909604665,deaths,russia
2022-09-30,218,13375.160503390964,12428.699682070937,14393.695484454829,8608.375577783652,20781.495518522515,deaths,russia
2022-10-01,219,13471.999322343694,12523.287680433072,14492.581371008848,8676.090611025287,20918.956921749,deaths,russia
2022-10-02,220,13562.779989923185,12599.309289451525,14599.92741102623,8738.136846011179,21051.284077684195,deaths,russia
2022-10-03,221,13632.201837549756,12639.704385879077,14702.632377012684,8783.495154136233,21157.514597384677,deaths,russia
2022-10-04,222,13684.53830204676,12639.704385879077,14817.486345308183,8813.685392061287,21247.25131542143,deaths,russia
2022-10-05,223,13750.125334675055,12692.160959252058,14896.27710570843,8858.355283154575,21343.233667632256,deaths,russia
2022-10-06,224,13784.639184995905,12722.603871303127,14935.329228407549,8882.12641624044,21393.106622879306,deaths,russia
2022-10-07,225,13837.149378124861,12774.263223324366,14988.47327358533,8918.979480851054,21467.333042263188,deaths,russia
2022-10-08,226,13867.528869010976,12800.949836054178,15022.975591327744,8939.897593810752,21511.248301769276,deaths,russia
2022-10-09,227,13934.716775189157,12848.911345040526,15112.278884209682,8984.747731812386,21611.77335199029,deaths,russia
2022-10-10,228,14022.11166233349,12936.637347027996,15198.664861399966,9046.362524671968,21734.66019460441,deaths,russia
2022-10-11,229,14110.393610110734,13027.544949669667,15283.248578413262,9108.91607716216,21858.05711081746,deaths,russia
2022-10-12,230,14194.281022561081,13102.770985777188,15376.717945092514,9166.950963074556,21978.6943945714,deaths,russia
2022-10-13,231,14287.315897356588,13192.669491185456,15472.78931585786,9232.167076316831,22110.452926540278,deaths,russia
2022-10-14,232,14359.628848617358,13264.655497334646,15544.9902721919,9283.144495622915,22212.186912233083,deaths,russia
2022-10-15,233,14430.519403647957,13335.720781381133,15615.195734286628,9333.195867860779,22311.74543075243,deaths,russia
2022-10-16,234,14507.299659515002,13414.27134647302,15689.390647841652,9387.619779275925,22419.074095393025,deaths,russia
2022-10-17,235,14573.762482025355,13480.656449280226,15755.505207154081,9434.539299002752,22512.445616177607,deaths,russia
2022-10-18,236,14662.5041457705,13571.379079438,15841.35455699318,9497.4649881075,22636.46437169721,deaths,russia
2022-10-19,237,14774.750904353554,13686.474341087687,15949.561504701436,9577.125732791386,22793.191859043447,deaths,russia
2022-10-20,238,14881.172074353457,13796.631751945535,16050.967097479384,9652.804372150045,22941.445176847814,deaths,russia
2022-10-21,239,14957.009661734823,13871.098780955004,16127.932008413438,9706.25708668962,23048.239503980338,deaths,russia
2022-10-22,240,15089.56613353612,14007.803929305202,16254.868161168934,9800.517451112222,23232.95756924753,deaths,russia
2022-10-23,241,15211.434173422049,14123.223035355888,16383.493274382141,9885.97799287481,23405.648867428372,deaths,russia
2022-10-24,242,15336.224388719007,14252.560456143088,16502.282465307115,9974.869402445782,23579.23387382596,deaths,russia
2022-10-25,243,15470.762781975352,14392.340689518676,16629.99134188493,10070.778251213977,23766.23683748593,deaths,russia
2022-10-26,244,15587.761596237908,14511.269810787131,16744.110939245886,10153.9044537095,23929.544806026093,deaths,russia
2022-10-27,245,15697.468070602581,14624.57369865194,16849.072588714233,10232.084966765931,24082.140113958696,deaths,russia
