date,days_since_invasion,estimate,ci_lower,ci_upper,pi_low,pi_high,type,country
2025-06-11,1203,1006300.5266423878,887341.9760086862,1141219.1938411435,838973.6733818554,1207004.6432849306,casualties,russia
2025-06-10,1202,1004154.845090685,886873.8069709348,1136956.1854256443,838029.6731532466,1203215.9794422137,casualties,russia
2025-06-09,1201,1001992.959500786,886316.1844292247,1132776.993869349,837014.9798404219,1199492.4422634435,casualties,russia
2025-06-08,1200,999849.0729271438,885748.2125903959,1128657.5983520022,835991.0810228128,1195827.5926879866,casualties,russia
2025-06-07,1199,997716.8806223945,885125.0760870875,1124639.9697372287,834928.4391232522,1192248.1518515851,casualties,russia
2025-06-06,1198,995623.0100147136,884499.511915258,1120716.1858987492,833869.9581482852,1188756.009292054,casualties,russia
2025-06-05,1197,993570.5312628727,883893.4918598079,1116865.101892548,832830.6992442592,1185336.9161392343,casualties,russia
2025-06-04,1196,991552.3381203174,883297.0240364026,1113083.3967916104,831802.0216960842,1181986.2023911562,casualties,russia
2025-06-03,1195,989623.754646363,882775.5601044262,1109412.4394626438,830843.0499741966,1178751.5593481448,casualties,russia
2025-06-02,1194,987721.5007446741,882260.1572709994,1105796.7202660907,829890.705292466,1175571.6129189625,casualties,russia
2025-06-01,1193,985833.648146561,881678.4386797715,1102300.1722673173,828896.8555308215,1172486.0952527127,casualties,russia
2025-05-31,1192,983937.8887962034,881016.5198090597,1098888.9396815049,827847.3415745201,1169461.4140317007,casualties,russia
2025-05-30,1191,982122.8836743113,880406.7367020213,1095596.0722104565,826852.2005000287,1166552.893261127,casualties,russia
2025-05-29,1190,980351.3134480403,879841.8992999598,1092347.6165315304,825893.5075496441,1163697.2909543565,casualties,russia
2025-05-28,1189,978568.3651034225,879243.874768473,1089118.2244681953,824905.8222490998,1160856.5783664172,casualties,russia
2025-05-27,1188,976721.811725484,878556.2026506042,1085861.2895181037,823837.615866771,1157979.2152682496,casualties,russia
2025-05-26,1187,974807.1655001107,877772.2109076751,1082574.5654073958,822684.0888811009,1155061.0825799939,casualties,russia
2025-05-25,1186,972889.9920282864,876993.415922078,1079278.27258328,821528.3279541119,1152140.810636273,casualties,russia
2025-05-24,1185,970993.4839420477,876272.4644930226,1075958.7628870592,820409.6318144067,1149218.0802953537,casualties,russia
2025-05-23,1184,969754.3510768284,875941.3597015609,1073618.3658656902,819758.099291846,1147197.386647956,casualties,russia
2025-05-22,1183,969139.082998712,875728.4920011599,1072515.522461298,819407.4502991986,1146231.9972093003,casualties,russia
2025-05-21,1182,968525.6879699427,875476.9401853151,1071465.1778974403,819033.9230919102,1145303.3299133214,casualties,russia
2025-05-20,1181,967922.4335866614,875234.3538002409,1070427.1197283925,818667.8127997128,1144388.5006423227,casualties,russia
2025-05-19,1180,967364.2074598379,875042.030980737,1069427.9335172111,818345.780543411,1143518.7306898497,casualties,russia
2025-05-18,1179,966787.9523353825,874833.1866734087,1068409.913715354,818006.0265023054,1142631.3263885893,casualties,russia
2025-05-17,1178,966184.59404816,874593.0717854339,1067370.9389713348,817636.9171499364,1141721.0535109336,casualties,russia
2025-05-16,1177,964843.196475877,873867.2765954246,1065294.926162533,816710.0101659364,1139845.6277955433,casualties,russia
2025-05-15,1176,962834.3356680244,872944.475343187,1061985.0785972506,815414.3730398726,1136907.7212653116,casualties,russia
2025-05-14,1175,960844.3363573065,872080.2584446106,1058647.9362368865,814153.9244843995,1133965.895931939,casualties,russia
2025-05-13,1174,958897.3245347156,871252.8040293538,1055363.4364453168,812925.7777574703,1131081.1865712095,casualties,russia
2025-05-12,1173,956972.7778322998,870437.3597910606,1052116.1573015887,811708.6737238812,1128234.6783835348,casualties,russia
2025-05-11,1172,955092.646435953,869672.2596677062,1048908.3033196682,810531.5640460891,1125437.9507556153,casualties,russia
2025-05-10,1171,953262.8547620451,868983.980139698,1045721.0329900397,809410.769160536,1122682.30627152,casualties,russia
2025-05-09,1170,951470.1509451383,868376.4840710274,1042520.7046189845,808342.4363191953,1119941.907467613,casualties,russia
2025-05-08,1169,949652.2147893397,867755.7005291582,1039283.8998862035,807250.8395219959,1117175.004694093,casualties,russia
2025-05-07,1168,947773.4907179396,867071.8358549819,1035992.6111902995,806094.7308656557,1114355.0499386052,casualties,russia
2025-05-06,1167,945863.4634774077,866354.6763120366,1032675.4038565009,804902.53788609,1111511.9694023556,casualties,russia
2025-05-05,1166,943935.1352335004,865631.0876971778,1029328.4965273786,803693.7308491274,1108649.3701432082,casualties,russia
2025-05-04,1165,941958.435430941,864844.1132370542,1025954.2701781131,802426.0564254129,1105754.9426001746,casualties,russia
2025-05-03,1164,939928.3938092126,863961.8570165734,1022579.5400212851,801081.8432027112,1102841.2917229591,casualties,russia
2025-05-02,1163,937844.6645058268,862970.0489939146,1019220.214832445,799654.3273336625,1099916.8271476892,casualties,russia
2025-05-01,1162,935787.1307438577,861965.5079723812,1015935.1734958721,798227.5630792533,1097053.1908221326,casualties,russia
2025-04-30,1161,933774.8032856951,860985.669927622,1012721.5523086995,796828.2225346823,1094258.274924622,casualties,russia
2025-04-29,1160,931762.86232331465,859989.7705582295,1009529.7991081524,795416.6694429314,1091481.3912597138,casualties,russia
2025-04-28,1159,929728.4979398767,858940.9051194612,1006353.5896036929,793965.2979089335,1088706.9210886094,casualties,russia
2025-04-27,1158,927671.5453757796,857829.8851545608,1003203.0444625388,792470.3346760019,1085939.573822383,casualties,russia
2025-04-26,1157,925610.683053944,856690.7409000086,1000078.4735555643,790956.9663801239,1083188.49629367,casualties,russia
2025-04-25,1156,923544.7427158994,855511.1990303006,996991.4223760141,789419.5875350406,1080458.571085593,casualties,russia
2025-04-24,1155,921455.427887359,854278.123368226,993917.6694846975,787843.4214412639,1077727.212544725,casualties,russia
2025-04-23,1154,919323.3721710176,852939.5454308918,990875.7943108652,786195.9866762881,1074993.5270941695,casualties,russia
2025-04-22,1153,917175.6318522852,851529.1804558082,987884.6258019565,784506.3215857849,1072281.019636525,casualties,russia
2025-04-21,1152,915072.3689793006,850140.2615931075,984965.4517926103,782845.6624277488,1069632.9653669174,casualties,russia
2025-04-20,1151,913019.2514929578,848780.3396827463,982121.5307760692,781220.5862951599,1067053.5958142348,casualties,russia
2025-04-19,1150,910998.0578297033,847417.9968388933,979349.8707993068,779608.6658748114,1064530.9324389538,casualties,russia
2025-04-18,1149,909012.5995524876,846066.177076947,976643.507808126,778017.8463787445,1062063.0054576437,casualties,russia
2025-04-17,1148,907061.5835677664,844728.3865661517,973995.6648980768,776448.8425948074,1059645.827113923,casualties,russia
2025-04-16,1147,905145.4086748161,843427.3582451314,971380.9134269513,774911.5970421386,1057266.7481630614,casualties,russia
2025-04-15,1146,903266.2581761086,842161.9930682849,968805.1737800769,773406.8630229323,1054929.8385224058,casualties,russia
2025-04-14,1145,901348.2513758816,840826.3528887461,966227.5639876671,771851.0618723098,1052571.8615103944,casualties,russia
2025-04-13,1144,899412.1109298683,839451.0289951126,963657.2320219402,770267.962133144,1050208.7854758068,casualties,russia
2025-04-12,1143,897489.227685017,838087.4265988064,961102.3564979587,768695.3162328027,1047862.4362436004,casualties,russia
2025-04-11,1142,895608.2535352205,836769.812515272,958584.9794304573,767162.2881262377,1045559.9597523945,casualties,russia
2025-04-10,1141,893754.1155571875,835469.1044860876,956106.210532648,765648.9895865031,1043293.2765375788,casualties,russia
2025-04-09,1140,891892.251673308,834119.6369441662,953667.1439106308,764110.9134435484,1041042.331898624,casualties,russia
2025-04-08,1139,890028.3991871683,832738.043027625,951260.9460263337,762557.9714523002,1038807.0092368694,casualties,russia
2025-04-07,1138,888199.0552116346,831382.7939308847,948898.7754189711,761033.1304076576,1036613.9660620801,casualties,russia
2025-04-06,1137,886402.405205904,830050.0114786188,946581.1644234094,759533.930174355,1034462.3173908466,casualties,russia
2025-04-05,1136,884666.0471977572,828765.8939756361,944337.210932678,758085.5622340586,1032382.1725302588,casualties,russia
2025-04-04,1135,882954.6012773018,827478.7898099864,942150.1542844168,756648.8650282435,1030344.2832063945,casualties,russia
2025-04-03,1134,881241.8469600074,826162.3847588771,939993.9350858857,755199.4518891948,1028320.6588163578,casualties,russia
2025-04-02,1133,879559.6708930143,824859.5576972795,937887.644868795,753771.7266553371,1026338.8649229683,casualties,russia
2025-04-01,1132,877922.666978985,823589.5422899661,935840.561323223,752381.034038083,1024412.0682350252,casualties,russia
2025-03-31,1131,876290.5230102406,822288.6708263969,933839.0662145565,750980.9262461211,1022509.4354944885,casualties,russia
2025-03-30,1130,874669.3467872873,820976.3629621789,931874.098148803,749582.1892533757,1020630.5338515135,casualties,russia
2025-03-29,1129,873019.966986862,819596.9681706262,929925.3194454006,748142.1549026237,1018742.0451793263,casualties,russia
2025-03-28,1128,871370.6830338124,818183.703107727,928015.2390486519,746689.3669923294,1016871.1528349477,casualties,russia
2025-03-27,1127,869702.2424360705,816703.5131836315,926140.299503371,745200.8505188428,1015004.2231780924,casualties,russia
2025-03-26,1126,867979.6446573226,815119.8169381504,924267.41772815,743643.4610302984,1013104.7319538154,casualties,russia
2025-03-25,1125,866166.0810449009,813386.2555073617,922370.7928858174,741979.2615791111,1011138.4556709393,casualties,russia
2025-03-24,1124,864310.2768315055,811583.9504373126,920462.1830861972,740265.866464833,1009140.6519786095,casualties,russia
2025-03-23,1123,862436.4590633411,809714.3388064498,918591.5730099147,738517.4441841209,1007148.5878817481,casualties,russia
2025-03-22,1122,860551.7756454052,807814.0884764566,916732.5731877588,736751.6737021442,1005154.8505200678,casualties,russia
2025-03-21,1121,858662.4947813441,805890.514650899,914890.2673711623,734974.7688862472,1003165.6256069373,casualties,russia
2025-03-20,1120,856809.327804738,803997.725303844,913090.0252577772,733229.6794361483,1001217.4409696972,casualties,russia
2025-03-19,1119,855032.4287720362,802165.0941217565,911384.1418038715,731549.7947360314,999358.5868060193,casualties,russia
2025-03-18,1118,853334.8564829683,800412.4287993166,909756.6188208507,729944.2284523936,997583.7516282859,casualties,russia
2025-03-17,1117,851702.7241810882,798699.4477873449,908223.6204764256,728390.13556006,995891.6733024259,casualties,russia
2025-03-16,1116,850110.4300257197,796988.7359924263,906773.1933790009,726858.994292596,994261.5075459054,casualties,russia
2025-03-15,1115,848544.276872147,795412.5802796498,905422.5351737211,725327.7105195891,992692.8215287358,casualties,russia
2025-03-14,1114,846977.4330160609,795412.5802796498,904133.7731212205,723774.7414910358,991152.3662091392,casualties,russia
2025-03-13,1113,845359.4817054955,795412.5802796498,902875.1096527489,722146.5844219899,989595.490729251,casualties,russia
2025-03-12,1112,843692.047317211,795412.5802796498,901626.3874150641,721090.6406765301,988014.6349977574,casualties,russia
2025-03-11,1111,841987.6791978885,795412.5802796498,900420.6867236902,721090.6406765301,986432.8969479053,casualties,russia
2025-03-10,1110,841200.2191360808,795412.5802796498,898948.7984610362,721090.6406765301,985270.6841796435,casualties,russia
2025-03-09,1109,841200.2191360808,795412.5802796498,897762.7476558082,721090.6406765301,984783.1848812413,casualties,russia
2025-03-08,1108,841185.632840844,795412.5802796498,896367.5115186953,721090.6406765301,984174.4142435542,casualties,russia
2025-03-07,1107,841158.0388164102,795412.5802796498,894794.5161315628,721090.6406765301,983481.5816319915,casualties,russia
2025-03-06,1106,841149.2634707484,795412.5802796498,893111.2602997465,721090.6406765301,982750.930636033,casualties,russia
2025-03-05,1105,841147.3492131202,795412.5802796498,891334.5055553751,721090.6406765301,981980.0716094965,casualties,russia
2025-03-04,1104,841137.4736173378,795412.5802796498,889494.1600109256,721090.6406765301,981170.1462673153,casualties,russia
2025-03-03,1103,840197.8499682809,795067.7696182975,887889.857974966,720416.9627495705,979894.3201359552,casualties,russia
2025-03-02,1102,838340.3353336602,793313.7177366106,885922.7808533843,718720.1519384567,977869.6822474266,casualties,russia
2025-03-01,1101,836443.2811049446,791402.8735001483,885921.2186442545,716948.0490895123,975855.3217152779,casualties,russia
2025-02-28,1100,834498.1319999042,789297.7342532107,885921.2186442545,715083.2915017415,973854.9590969796,casualties,russia
2025-02-27,1099,832512.9525038499,787092.1924604597,885921.2186442545,713161.5515445954,973500.0594426952,casualties,russia
2025-02-26,1098,831574.742921185,785825.9076159701,885921.2186442545,712164.0010468237,973500.0594426952,casualties,russia
2025-02-25,1097,831574.742921185,784685.202028055,885921.2186442545,711777.982133277,973500.0594426952,casualties,russia
2025-02-24,1096,831565.7704565069,783638.4740163462,885921.2186442545,711405.8288352774,973500.0594426952,casualties,russia
2025-02-23,1095,831564.6196022241,782643.923088644,885921.2186442545,711039.5297928463,973500.0594426952,casualties,russia
2025-02-22,1094,831564.6196022241,781760.029907283,885921.2186442545,710721.3702122106,973500.0594426952,casualties,russia
2025-02-21,1093,831564.6196022241,781060.520214904,885921.2186442545,710479.8972579696,973500.0594426952,casualties,russia
2025-02-20,1092,831564.6196022241,780547.6797751772,885921.2186442545,710323.7996309205,973500.0594426952,casualties,russia
2025-02-19,1091,830606.6107261839,779217.6972321916,885386.0424900901,709302.0712529648,972656.65225345,casualties,russia
2025-02-18,1090,828650.392445719,777823.6868173148,882799.8599823603,707683.9407980291,970294.0427405174,casualties,russia
2025-02-17,1089,826716.9153421224,776415.6140456917,880278.5404908026,706072.3813834551,967975.683435307,casualties,russia
2025-02-16,1088,824809.690635168,775045.0576436153,877770.8365550354,704488.6949233644,965680.5811875298,casualties,russia
2025-02-15,1087,822922.9036772598,773700.117222505,875278.0322657785,702924.810242358,963406.1933772869,casualties,russia
2025-02-14,1086,821033.696640082,772282.8752442185,872862.3862843463,701332.4896292445,961165.1304608322,casualties,russia
2025-02-13,1085,819167.9627465688,770804.7858934015,870565.9583333961,699730.8803540166,958991.7694459363,casualties,russia
2025-02-12,1084,817296.9427472085,769343.9459810358,868239.3964495357,698130.6642217524,956804.1202606828,casualties,russia
2025-02-11,1083,815464.7334821501,767999.5207216503,865864.3823560639,696592.3923233892,954622.4601520796,casualties,russia
2025-02-10,1082,813662.7359719125,766726.2267645377,863473.83786415,695095.0403719811,952455.4674647952,casualties,russia
2025-02-09,1081,811862.7656349328,765505.3484214374,861029.1873636072,693615.1672079811,950269.2840867172,casualties,russia
2025-02-08,1080,810093.5775959337,764346.244170634,858581.0696110289,692172.5351014019,948104.158498146,casualties,russia
2025-02-07,1079,808355.6963860361,763260.1390543042,856117.8040662376,690771.670936286,945955.1031605534,casualties,russia
2025-02-06,1078,806626.853681336,762229.3823571545,853612.260480803,689392.7673668334,943797.1398889346,casualties,russia
2025-02-05,1077,804924.2821681041,761199.6852499769,851162.3309419543,688026.9674650552,941682.7640774578,casualties,russia
2025-02-04,1076,803226.7592541507,760118.5876892816,848781.3561330283,686645.5812776497,939601.5549753719,casualties,russia
2025-02-03,1075,801550.5879895933,759021.8929642696,846463.574894762,685270.5725820785,937561.5845975778,casualties,russia
2025-02-02,1074,799945.0289335843,757952.7787375363,844264.8619323032,683945.8787534111,935617.978185058,casualties,russia
2025-02-01,1073,798342.2704823035,756847.5949553828,842112.8494536603,682610.0816428792,933696.123397328,casualties,russia
2025-01-31,1072,796739.6570511948,755764.0812214429,839937.6927683458,681279.2592673247,931767.8120936976,casualties,russia
2025-01-30,1071,795131.5596673874,754676.2756421925,837756.4694899783,679941.7564096191,929835.8228656474,casualties,russia
2025-01-29,1070,793518.9225959706,753581.0658329113,835574.6679952705,678597.1106682493,927902.99601397675,casualties,russia
2025-01-28,1069,791911.740786625,752528.1983001252,833358.0022652922,677266.8895159967,925963.2098713496,casualties,russia
2025-01-27,1068,790314.8140344024,751523.3462957607,831110.4113774127,675955.4908182553,924021.679739906,casualties,russia
2025-01-26,1067,788681.978473335,750500.8724545767,828807.4159307164,674614.3260988685,922036.877560408,casualties,russia
2025-01-25,1066,787002.8229752003,749405.7647021408,826487.648317129,673221.6122353424,920014.2211967028,casualties,russia
2025-01-24,1065,785305.2322142117,748237.3877195198,824210.6001539164,671794.631987855,917995.300191261,casualties,russia
2025-01-23,1064,783598.3486892089,747037.6181223608,821949.2815819379,670351.1049416474,915977.2708632945,casualties,russia
2025-01-22,1063,781895.1561895221,745817.0527859579,819719.2235296937,668902.5508702841,913974.7441251233,casualties,russia
2025-01-21,1062,780184.5185430668,744562.3259759416,817511.647357108,667438.3474729668,911976.1964905842,casualties,russia
2025-01-20,1061,778464.1124728435,743239.614523946,815358.641601144,665948.374104251,909990.0245009799,casualties,russia
2025-01-19,1060,776723.6110651251,741854.8608953633,813231.8895328998,664427.8312145398,907998.6453427753,casualties,russia
2025-01-18,1059,775029.2299901309,740518.4815723556,811148.8152940646,662950.3334031175,906056.2796723683,casualties,russia
2025-01-17,1058,773362.2379382835,739193.3531512081,809110.9019943671,661493.627583973,904149.5438409358,casualties,russia
2025-01-16,1057,771698.3645391124,737832.1695123436,807119.2141505729,660029.0546044168,902260.8597203963,casualties,russia
2025-01-15,1056,770035.4464099153,736433.9308670292,805170.260926516,658555.0707926345,900387.2794531909,casualties,russia
2025-01-14,1055,768363.1639828476,734988.6798591474,803253.2586617287,657062.4665427834,898517.269465941,casualties,russia
2025-01-13,1054,766688.4276715501,733542.6244755584,801332.0878877077,655567.8200699186,896644.3273812261,casualties,russia
2025-01-12,1053,765030.0085556969,732113.810522254,799426.2760939741,654088.3449308001,894788.8163428002,casualties,russia
2025-01-11,1052,763371.7227580033,730674.4594436528,797532.3122982767,652606.192521004,892937.2966947269,casualties,russia
2025-01-10,1051,761685.5577352532,729191.0123432981,795628.2565551659,651094.1450226132,891061.4844622207,casualties,russia
2025-01-09,1050,759983.9668393851,727680.2670708764,793721.802360781,649564.8086587177,889173.2653901632,casualties,russia
2025-01-08,1049,758286.5257160609,726162.7936148663,791831.4006866176,648036.5648764133,887293.2820303348,casualties,russia
2025-01-07,1048,756697.1354384895,724723.7728234816,790081.1286547893,646601.1759767798,885539.0543034346,casualties,russia
2025-01-06,1047,755189.863839211,723331.2094715041,788451.7215570444,645233.1041722585,883884.8577952192,casualties,russia
2025-01-05,1046,753678.7326861692,721927.7979522814,786826.1051278517,643859.7429134179,882228.8944547684,casualties,russia
2025-01-04,1045,752176.5867145889,720536.9979835544,785205.5207918889,642495.6098065338,880581.346399382,casualties,russia
2025-01-03,1044,750715.5952440302,719199.7404055352,783612.5245517816,641172.6501929081,878973.7576601346,casualties,russia
2025-01-02,1043,749287.8374650034,717894.9084743983,782053.5914474782,639880.3095515603,877402.0442541641,casualties,russia
2025-01-01,1042,747887.4484990723,716607.2393121476,780533.1018783309,638610.884988442,875863.0288873605,casualties,russia
2024-12-31,1041,746407.9961603704,715252.8989723609,778920.1972928626,637271.3363896607,874235.0330111668,casualties,russia
2024-12-30,1040,744910.4194110886,713883.8604561085,777285.4654110878,635915.9188363168,872586.3759288518,casualties,russia
2024-12-29,1039,743441.9557600901,712516.6481395015,775709.5195400569,634580.9487698802,870977.8975574975,casualties,russia
2024-12-28,1038,741977.4874568251,711122.7994886813,774170.9237498554,633242.4110581428,869383.7113971611,casualties,russia
2024-12-27,1037,740500.1445912721,709686.290467887,772651.9156655592,631884.927038058,867785.4065054978,casualties,russia
2024-12-26,1036,739023.5825001118,708221.3973643743,771165.4534695058,630521.2938238306,866197.4225003996,casualties,russia
2024-12-25,1035,737521.6016331842,706712.4700463676,769673.9044296376,629129.7862142934,864588.1935555564,casualties,russia
2024-12-24,1034,736020.6825363598,705186.2813558473,768203.3907581195,627734.9787880109,862986.0447203345,casualties,russia
2024-12-23,1033,734449.1960110947,703580.3227100396,766672.4897164674,626272.7724596929,861311.1280761128,casualties,russia
2024-12-22,1032,732887.229304685,701972.3041293352,765163.7367711371,624816.6807921036,859650.190483115,casualties,russia
2024-12-21,1031,731327.6808289737,700353.6473366474,763671.676938101,623359.7464721571,857996.1553962079,casualties,russia
2024-12-20,1030,729784.8499147813,698730.079306498,762219.964574173,621913.0673107101,856367.3121013191,casualties,russia
2024-12-19,1029,728195.6268250054,697058.5270551181,760723.7580493537,620423.1306215842,854689.2403598598,casualties,russia
2024-12-18,1028,726563.4834203285,695344.7003666946,759184.0668570028,618893.7255581096,852964.8700012664,casualties,russia
2024-12-17,1027,724939.487712191,693613.4700086465,757680.521240844,617365.5697069229,851258.0033597872,casualties,russia
2024-12-16,1026,723354.4273870062,691887.4970228766,756252.7645291317,615865.0633691824,849604.5531239738,casualties,russia
2024-12-15,1025,721779.4331953726,690144.3889309509,754864.948866325,614366.9970613547,847971.4812179409,casualties,russia
2024-12-14,1024,720211.4780332549,688376.0618382744,753519.6846407241,612867.1263826233,846357.5603826308,casualties,russia
2024-12-13,1023,718646.6752772569,686586.5492125163,752204.5243265777,611363.625169346,844756.1995381546,casualties,russia
2024-12-12,1022,717148.2864709044,684826.1969004042,750996.7526321572,609911.725741136,843239.8130514128,casualties,russia
2024-12-11,1021,715711.5923133328,683085.1677879888,749897.3157176938,608505.6691777513,841805.2702942642,casualties,russia
2024-12-10,1020,714288.9897348598,681336.9517077135,748835.7694909112,607106.3783179162,840394.6785013174,casualties,russia
2024-12-09,1019,712865.0011340773,679563.2464394054,747799.8854717268,605698.5813964935,838992.7776685766,casualties,russia
2024-12-08,1018,711427.0230001134,677755.2618818515,746772.9174574598,604271.5787222752,837584.7275471146,casualties,russia
2024-12-07,1017,709979.4087996081,675923.7333151018,745752.3227292851,602830.79963795806,836173.2901709414,casualties,russia
2024-12-06,1016,708524.6035300216,674071.9296971484,744739.7090183138,601378.572512484,834761.0143208161,casualties,russia
2024-12-05,1015,707068.852404413,672211.3014961879,743735.5368907123,599922.1127937306,833352.5943916254,casualties,russia
2024-12-04,1014,705601.3906459233,670317.4193932372,742744.3043222021,598447.4953574706,831942.0287722986,casualties,russia
2024-12-03,1013,704119.4862413689,668404.3482067211,741744.7237768247,596956.779112936,830520.0281876425,casualties,russia
2024-12-02,1012,702631.2561597481,666473.7179048775,740752.2407068622,595455.3404268875,829098.2967476529,casualties,russia
2024-12-01,1011,701124.8189247091,664544.484566982,739720.5009528572,593941.4984384321,827651.1000020276,casualties,russia
2024-11-30,1010,699605.7957210391,662652.4827991816,738621.3203206724,592429.5118514753,826171.81581971,casualties,russia
2024-11-29,1009,698081.0944394362,660812.8308953457,737452.3099762849,590928.4081441828,824664.1428782836,casualties,russia
2024-11-28,1008,696558.52568365,658978.1053805779,736282.924313347,589429.0877015018,823159.239721552,casualties,russia
2024-11-27,1007,695044.5659390076,657173.3913302945,735098.8562191488,587943.0256944717,821656.401367284,casualties,russia
2024-11-26,1006,693544.6579006312,655399.5643224275,733910.5130836802,586474.1429003597,820162.992589992,casualties,russia
2024-11-25,1005,692045.6723590448,653627.7509144333,732722.5894568657,585005.2759654984,818672.004219352,casualties,russia
2024-11-24,1004,690545.3462251357,651887.6392615698,731496.5398896452,583544.9816905109,817166.003296031,casualties,russia
2024-11-23,1003,689056.3259729953,650138.0266152326,730305.390031953,582088.4583015639,815681.6440894426,casualties,russia
2024-11-22,1002,687545.5023072913,648371.7875856184,729086.8392685294,580613.3591378607,814171.8275877229,casualties,russia
2024-11-21,1001,685990.7851811104,646572.6119638449,727812.7382265959,579100.3789420861,812611.3945432495,casualties,russia
2024-11-20,1000,684427.0684681326,644736.7688062362,726561.4421337777,577569.4896669139,811055.0242335657,casualties,russia
2024-11-19,999,682859.1817550588,642869.5950600416,725337.245343361,576025.2120454146,809507.8280474263,casualties,russia
2024-11-18,998,681299.4962984605,641005.9515234063,724127.3362726457,574485.6959191182,807973.6965079823,casualties,russia
2024-11-17,997,679752.5184924579,639085.8604195013,723008.8431094841,572934.8350536212,806485.921296834,casualties,russia
2024-11-16,996,678230.0637516931,637171.02703687,721937.231840804,571399.4297038283,805034.8484066002,casualties,russia
2024-11-15,995,677309.4485258996,636269.0570135465,720999.1228484302,570554.6388021404,804039.3937715669,casualties,russia
2024-11-14,994,676979.6632699035,636072.3767268076,720520.5445330495,570291.8430569917,803626.8029963527,casualties,russia
2024-11-13,993,676649.9740430515,635941.9643542845,719967.2194607102,570050.4983789964,803184.2453505193,casualties,russia
2024-11-12,992,676284.8894084527,635924.9308355949,719288.3579433601,569802.3239946353,802667.2728508065,casualties,russia
2024-11-11,991,675890.617493974,635924.9308355949,718481.6488901216,569555.777251524,802078.6609826244,casualties,russia
2024-11-10,990,675475.8897674336,635924.9308355949,717550.098882161,569320.7230322879,801425.1897692529,casualties,russia
2024-11-09,989,675038.2042950961,635924.9308355949,716557.2479514836,569076.3406867004,800730.2279032607,casualties,russia
2024-11-08,988,674029.2651702173,635017.1213407909,715438.137138247,568176.2353678443,799603.184975685,casualties,russia
2024-11-07,987,672437.1855777206,633478.7620923596,713791.5325672781,566722.5779382988,797871.5762579488,casualties,russia
2024-11-06,986,670841.869718718,631953.7817873858,712122.9964842733,565271.2515851764,796129.0740063359,casualties,russia
2024-11-05,985,669304.026066361,630456.3890112502,710545.4093007297,563863.8073687305,794461.2519753287,casualties,russia
2024-11-04,984,667794.3049033937,628958.4561581536,709028.1782464987,562473.4893039548,792836.1402274183,casualties,russia
2024-11-03,983,666307.6742043678,627480.5648854632,707537.378207744,561103.6875306743,791236.9899366567,casualties,russia
